unified_id,month,zipcode,city,host_type,bedrooms,bathrooms,guests,revenue,openness,occupancy,nightly_rate,lead_time,length_stay
AIR26170882,2020-07,92284,Yucca Valley,2-5 Units,3,3,8,5035,19,0.947368421,279.7222222,33.83333333,3.166666667
AIR26170882,2020-08,92284,Yucca Valley,2-5 Units,3,3,8,7405,31,0.774193548,308.5416667,34.66666667,2.555555556
AIR26170882,2020-09,92284,Yucca Valley,2-5 Units,3,3,8,7450,30,0.7,354.7619048,28.55555556,2.333333333
AIR26170882,2021-01,92284,Yucca Valley,2-5 Units,3,3,8,9622,31,0.709677419,437.3636364,12.1,2.1
AIR26170882,2021-10,92284,Yucca Valley,2-5 Units,3,3,8,4655,31,0.419354839,358.0769231,54,2.2
AIR26170882,2021-11,92284,Yucca Valley,2-5 Units,3,3,8,5840,30,0.366666667,530.9090909,19.8,2.2
AIR26170882,2021-12,92284,Yucca Valley,2-5 Units,3,3,8,5157,31,0.483870968,343.8,33.28571429,2.285714286
AIR26170882,2021-02,92284,Yucca Valley,2-5 Units,3,3,8,7008,28,0.607142857,412.2352941,20.55555556,1.888888889
AIR26170882,2021-03,92284,Yucca Valley,2-5 Units,3,3,8,8910,31,0.709677419,405,41.42857143,3.142857143
AIR26170882,2021-04,92284,Yucca Valley,2-5 Units,3,3,8,7650,30,0.6,425,40.3,1.9
AIR26170882,2021-05,92284,Yucca Valley,2-5 Units,3,3,8,4515,31,0.290322581,501.6666667,31.25,2
AIR26170882,2021-06,92284,Yucca Valley,2-5 Units,3,3,8,3303,30,0.266666667,412.875,12,2
AIR26170882,2021-07,92284,Yucca Valley,2-5 Units,3,3,8,2204,31,0.161290323,440.8,30.33333333,1.666666667
AIR26170882,2021-08,92284,Yucca Valley,2-5 Units,3,3,8,3050,31,0.387096774,254.1666667,4,6
AIR26170882,2021-09,92284,Yucca Valley,2-5 Units,3,3,8,3889,27,0.666666667,216.0555556,22,2.5
AIR26170882,2022-01,92284,Yucca Valley,2-5 Units,3,3,8,3682,31,0.290322581,409.1111111,9,1.6
AIR26170882,2022-10,92284,Yucca Valley,2-5 Units,3,3,8,2348,31,0.451612903,167.7142857,17.33333333,2.333333333
AIR26170882,2022-11,92284,Yucca Valley,2-5 Units,3,3,8,4042,30,0.8,168.4166667,22.45454545,2.181818182
AIR26170882,2022-12,92284,Yucca Valley,2-5 Units,3,3,8,6802,31,0.806451613,272.08,34.125,3.25
AIR26170882,2022-02,92284,Yucca Valley,2-5 Units,3,3,8,4284,28,0.428571429,357,8,1.714285714
AIR26170882,2022-03,92284,Yucca Valley,2-5 Units,3,3,8,5700,31,0.387096774,475,18,2
AIR26170882,2022-04,92284,Yucca Valley,2-5 Units,3,3,8,6790,30,0.466666667,485,12.33333333,2.333333333
AIR26170882,2022-05,92284,Yucca Valley,2-5 Units,3,3,8,3613,31,0.419354839,277.9230769,8,2.8
AIR26170882,2022-06,92284,Yucca Valley,2-5 Units,3,3,8,2146,30,0.5,143.0666667,4.5,2.333333333
AIR26170882,2022-07,92284,Yucca Valley,2-5 Units,3,3,8,3952,31,0.774193548,164.6666667,10.85714286,3.428571429
AIR26170882,2022-08,92284,Yucca Valley,2-5 Units,3,3,8,2103,31,0.516129032,131.4375,10.25,4
AIR26170882,2022-09,92284,Yucca Valley,2-5 Units,3,3,8,3711,30,0.6,206.1666667,10.16666667,3
AIR26254624,2020-01,92314,Big Bear City,Professionals,3,2,11,183.9799957,31,0.032258065,183.9799957,290,5
AIR26254624,2020-02,92314,Big Bear City,Professionals,3,2,11,457.9599915,29,0.068965517,228.9799957,344,2
AIR26254624,2020-03,92314,Big Bear City,Professionals,3,2,11,0,31,0,,,
AIR26254624,2020-04,92314,Big Bear City,Professionals,3,2,11,0,30,0,,,
AIR26254624,2020-05,92314,Big Bear City,Professionals,3,2,11,0,31,0,,,
AIR26254624,2020-06,92314,Big Bear City,Professionals,3,2,11,0,3,0,,,
AIR26261918,2020-01,92252,Joshua Tree,2-5 Units,3,2,6,6898,31,1,222.516129,34,4
AIR26261918,2020-10,92252,Joshua Tree,2-5 Units,3,2,6,7455,29,1,257.0689655,60.5,18.5
AIR26261918,2020-11,92252,Joshua Tree,2-5 Units,3,2,6,8633,30,0.933333333,308.3214286,51,3.2
AIR26261918,2020-12,92252,Joshua Tree,2-5 Units,3,2,6,6979,22,1,317.2272727,47.14285714,3.571428571
AIR26261918,2020-02,92252,Joshua Tree,2-5 Units,3,2,6,5783,29,0.896551724,222.4230769,29.11111111,2.777777778
AIR26261918,2020-03,92252,Joshua Tree,2-5 Units,3,2,6,5997,31,0.870967742,222.1111111,31.3,2.6
AIR26261918,2020-04,92252,Joshua Tree,2-5 Units,3,2,6,4000,18,1,222.2222222,72,6
AIR26261918,2020-06,92252,Joshua Tree,2-5 Units,3,2,6,222,1,1,222,88,1
AIR26261918,2020-07,92252,Joshua Tree,2-5 Units,3,2,6,6438,29,1,222,45,45
AIR26261918,2020-08,92252,Joshua Tree,2-5 Units,3,2,6,7038,30,1,234.6,53,36
AIR26261918,2020-09,92252,Joshua Tree,2-5 Units,3,2,6,7221,29,1,249,79,11
AIR26261918,2021-01,92252,Joshua Tree,2-5 Units,3,2,6,6358,19,0.947368421,353.2222222,22,2.666666667
AIR26261918,2021-10,92252,Joshua Tree,2-5 Units,3,2,6,5128,16,1,320.5,49.75,4
AIR26261918,2021-11,92252,Joshua Tree,2-5 Units,3,2,6,6138,26,0.692307692,341,8.857142857,2.571428571
AIR26261918,2021-12,92252,Joshua Tree,2-5 Units,3,2,6,9621,31,0.903225806,343.6071429,6.285714286,4.285714286
AIR26261918,2021-02,92252,Joshua Tree,2-5 Units,3,2,6,5353,16,1,334.5625,45.66666667,2.5
AIR26261918,2021-03,92252,Joshua Tree,2-5 Units,3,2,6,5704,17,1,335.5294118,34,2.428571429
AIR26261918,2021-04,92252,Joshua Tree,2-5 Units,3,2,6,9128,29,0.931034483,338.0740741,56.45454545,3.545454545
AIR26261918,2021-05,92252,Joshua Tree,2-5 Units,3,2,6,10149,30,1,338.3,67.83333333,3
AIR26261918,2021-06,92252,Joshua Tree,2-5 Units,3,2,6,10241,30,0.933333333,365.75,38.5,2.333333333
AIR26261918,2021-07,92252,Joshua Tree,2-5 Units,3,2,6,1845,31,0.161290323,369,40,3.5
AIR26261918,2021-08,92252,Joshua Tree,2-5 Units,3,2,6,3715,31,0.35483871,337.7272727,53.33333333,3
AIR26261918,2021-09,92252,Joshua Tree,2-5 Units,3,2,6,698,29,0.068965517,349,18.5,1
AIR26261918,2022-01,92252,Joshua Tree,2-5 Units,3,2,6,7499,28,0.785714286,340.8636364,12.14285714,3.714285714
AIR26261918,2022-10,92252,Joshua Tree,2-5 Units,3,2,6,6058,31,0.806451613,242.32,32.125,3.125
AIR26261918,2022-11,92252,Joshua Tree,2-5 Units,3,2,6,4906,27,0.703703704,258.2105263,6.8,3.8
AIR26261918,2022-12,92252,Joshua Tree,2-5 Units,3,2,6,6167,31,0.774193548,256.9583333,22.75,3.25
AIR26261918,2022-02,92252,Joshua Tree,2-5 Units,3,2,6,9191,28,0.964285714,340.4074074,49,7
AIR26261918,2022-03,92252,Joshua Tree,2-5 Units,3,2,6,10452,31,1,337.1612903,26.33333333,5.166666667
AIR26261918,2022-04,92252,Joshua Tree,2-5 Units,3,2,6,7992,30,0.8,333,9.25,2
AIR26261918,2022-05,92252,Joshua Tree,2-5 Units,3,2,6,6155,31,0.612903226,323.9473684,15.33333333,2.222222222
AIR26261918,2022-06,92252,Joshua Tree,2-5 Units,3,2,6,5749,29,0.655172414,302.5789474,33.14285714,3.285714286
AIR26261918,2022-07,92252,Joshua Tree,2-5 Units,3,2,6,5908,31,0.709677419,268.5454545,26.875,2.125
AIR26261918,2022-08,92252,Joshua Tree,2-5 Units,3,2,6,1931,31,0.258064516,241.375,22.85714286,1.142857143
AIR26261918,2022-09,92252,Joshua Tree,2-5 Units,3,2,6,4081,30,0.566666667,240.0588235,35.55555556,1.888888889
AIR2627213,2020-01,92314,Big Bear City,2-5 Units,3,1.5,8,5251,31,0.516129032,328.1875,24.85714286,2.571428571
AIR2627213,2020-10,92314,Big Bear City,2-5 Units,3,1.5,8,16772,29,0.965517241,599,154,25
AIR2627213,2020-02,92314,Big Bear City,2-5 Units,3,1.5,8,4219.919983,29,0.655172414,222.1010517,54.375,2.375
AIR2627213,2020-03,92314,Big Bear City,2-5 Units,3,1.5,8,4690,28,0.821428571,203.9130435,17,5.75
AIR2627213,2020-08,92314,Big Bear City,2-5 Units,3,1.5,8,6390,30,1,213,149,30
AIR2627213,2020-09,92314,Big Bear City,2-5 Units,3,1.5,8,9162,28,1,327.2142857,150.75,7.75
AIR2627213,2021-10,92314,Big Bear City,2-5 Units,3,1.5,8,6680,31,1,215.483871,,
AIR2627213,2021-11,92314,Big Bear City,2-5 Units,3,1.5,8,3970,20,0.95,208.9473684,161,19
AIR2627213,2021-03,92314,Big Bear City,2-5 Units,3,1.5,8,6460,31,1,208.3870968,100,79
AIR2627213,2021-04,92314,Big Bear City,2-5 Units,3,1.5,8,6390,30,1,213,,
AIR2627213,2021-05,92314,Big Bear City,2-5 Units,3,1.5,8,6390,31,0.967741935,213,8,165
AIR2627213,2021-06,92314,Big Bear City,2-5 Units,3,1.5,8,6280,30,1,209.3333333,,
AIR2627213,2021-07,92314,Big Bear City,2-5 Units,3,1.5,8,6680,31,1,215.483871,,
AIR2627213,2021-08,92314,Big Bear City,2-5 Units,3,1.5,8,6460,31,1,208.3870968,,
AIR2627213,2021-09,92314,Big Bear City,2-5 Units,3,1.5,8,6280,30,1,209.3333333,,
AIR2627213,2022-01,92314,Big Bear City,2-5 Units,3,1.5,8,180,2,0.5,180,229,1
AIR2627213,2022-02,92314,Big Bear City,2-5 Units,3,1.5,8,2240,10,1,224,260,10
AIR2627213,2022-03,92314,Big Bear City,2-5 Units,3,1.5,8,1480,8,0.875,211.4285714,235,35
AIR2627213,2022-04,92314,Big Bear City,2-5 Units,3,1.5,8,6500,30,1,216.6666667,220,19
AIR2627213,2022-05,92314,Big Bear City,2-5 Units,3,1.5,8,6280,31,0.967741935,209.3333333,240,18
AIR2627213,2022-06,92314,Big Bear City,2-5 Units,3,1.5,8,3430,29,0.551724138,214.375,259,11
AIR2627213,2022-07,92314,Big Bear City,2-5 Units,3,1.5,8,0,30,0,,,
AIR26279903,2020-01,92314,Big Bear City,Single Owners,3,2.5,10,9813.669983,31,0.806451613,392.5467993,51,1.923076923
AIR26279903,2020-10,92314,Big Bear City,Single Owners,3,2.5,10,8425,31,0.903225806,300.8928571,32.73333333,2.066666667
AIR26279903,2020-11,92314,Big Bear City,Single Owners,3,2.5,10,9924,30,1,330.8,53.14285714,1.857142857
AIR26279903,2020-12,92314,Big Bear City,Single Owners,3,2.5,10,12542,22,1,570.0909091,67.08333333,1.916666667
AIR26279903,2020-02,92314,Big Bear City,Single Owners,3,2.5,10,6713,29,0.586206897,394.8823529,45.7,1.7
AIR26279903,2020-03,92314,Big Bear City,Single Owners,3,2.5,10,5802,31,0.580645161,322.3333333,9.2,1.8
AIR26279903,2020-05,92314,Big Bear City,Single Owners,3,2.5,10,7026,31,0.774193548,292.75,12.4,5.2
AIR26279903,2020-06,92314,Big Bear City,Single Owners,3,2.5,10,6209,30,0.8,258.7083333,19.83333333,2.083333333
AIR26279903,2020-07,92314,Big Bear City,Single Owners,3,2.5,10,8270,31,0.967741935,275.6666667,29.78571429,2.071428571
AIR26279903,2020-08,92314,Big Bear City,Single Owners,3,2.5,10,8400,31,0.967741935,280,31.61538462,2.384615385
AIR26279903,2020-09,92314,Big Bear City,Single Owners,3,2.5,10,8480,30,1,282.6666667,37.5,1.8125
AIR26279903,2021-01,92314,Big Bear City,Single Owners,3,2.5,10,13119,29,1,452.3793103,58.38461538,2.307692308
AIR26279903,2021-10,92314,Big Bear City,Single Owners,3,2.5,10,6471,31,0.612903226,340.5789474,30.9,1.8
AIR26279903,2021-11,92314,Big Bear City,Single Owners,3,2.5,10,7448,30,0.666666667,372.4,45.53846154,1.538461538
AIR26279903,2021-12,92314,Big Bear City,Single Owners,3,2.5,10,15072,31,0.870967742,558.2222222,65.84615385,2.307692308
AIR26279903,2021-02,92314,Big Bear City,Single Owners,3,2.5,10,11324,26,1,435.5384615,49.63636364,2.363636364
AIR26279903,2021-03,92314,Big Bear City,Single Owners,3,2.5,10,11692,31,0.903225806,417.5714286,38.5,2.25
AIR26279903,2021-04,92314,Big Bear City,Single Owners,3,2.5,10,8009,30,0.7,381.3809524,38,2.5
AIR26279903,2021-05,92314,Big Bear City,Single Owners,3,2.5,10,6883,31,0.580645161,382.3888889,35.4,1.4
AIR26279903,2021-06,92314,Big Bear City,Single Owners,3,2.5,10,8612,30,0.933333333,307.5714286,40.5,2.083333333
AIR26279903,2021-07,92314,Big Bear City,Single Owners,3,2.5,10,9081,31,0.870967742,336.3333333,39.8,1.8
AIR26279903,2021-08,92314,Big Bear City,Single Owners,3,2.5,10,8254,31,0.838709677,317.4615385,44.33333333,1.733333333
AIR26279903,2021-09,92314,Big Bear City,Single Owners,3,2.5,10,6104,30,0.533333333,381.5,25.5,1.416666667
AIR26279903,2022-01,92314,Big Bear City,Single Owners,3,2.5,10,9723,28,0.785714286,441.9545455,58.61538462,1.538461538
AIR26279903,2022-10,92314,Big Bear City,Single Owners,3,2.5,10,4557,31,0.419354839,350.5384615,20.28571429,1.857142857
AIR26279903,2022-11,92314,Big Bear City,Single Owners,3,2.5,10,5738,30,0.4,478.1666667,25.375,1.5
AIR26279903,2022-12,92314,Big Bear City,Single Owners,3,2.5,10,15718,31,0.709677419,714.4545455,52.84615385,2.076923077
AIR26279903,2022-02,92314,Big Bear City,Single Owners,3,2.5,10,9247,26,0.884615385,402.0434783,44.75,1.833333333
AIR26279903,2022-03,92314,Big Bear City,Single Owners,3,2.5,10,5327,31,0.419354839,409.7692308,41.625,1.625
AIR26279903,2022-04,92314,Big Bear City,Single Owners,3,2.5,10,4427,30,0.366666667,402.4545455,48.5,1.833333333
AIR26279903,2022-05,92314,Big Bear City,Single Owners,3,2.5,10,3483,31,0.225806452,497.5714286,37.4,1.4
AIR26279903,2022-06,92314,Big Bear City,Single Owners,3,2.5,10,4098,30,0.4,341.5,30,1.5
AIR26279903,2022-07,92314,Big Bear City,Single Owners,3,2.5,10,3770,31,0.322580645,377,18.14285714,1.428571429
AIR26279903,2022-08,92314,Big Bear City,Single Owners,3,2.5,10,1965,31,0.161290323,393,17.75,1.25
AIR26279903,2022-09,92314,Big Bear City,Single Owners,3,2.5,10,2295,30,0.166666667,459,11.2,1
AIR26327847,2020-01,92314,Big Bear City,Single Owners,3,2,6,7697.959991,31,0.64516129,384.8979996,24.42857143,1.642857143
AIR26327847,2020-10,92314,Big Bear City,Single Owners,3,2,6,6198,31,0.903225806,221.3571429,36.33333333,3.222222222
AIR26327847,2020-11,92314,Big Bear City,Single Owners,3,2,6,7459,30,0.833333333,298.36,43.75,6
AIR26327847,2020-12,92314,Big Bear City,Single Owners,3,2,6,10535,31,0.838709677,405.1923077,80.25,3.5
AIR26327847,2020-02,92314,Big Bear City,Single Owners,3,2,6,7133,29,0.724137931,339.6666667,22.11111111,2.333333333
AIR26327847,2020-03,92314,Big Bear City,Single Owners,3,2,6,2692,23,0.52173913,224.3333333,2.857142857,1.571428571
AIR26327847,2020-05,92314,Big Bear City,Single Owners,3,2,6,2985,21,0.80952381,175.5882353,14,4.25
AIR26327847,2020-06,92314,Big Bear City,Single Owners,3,2,6,4705,26,0.923076923,196.0416667,22.33333333,3.666666667
AIR26327847,2020-07,92314,Big Bear City,Single Owners,3,2,6,7133,31,1,230.0967742,50.66666667,4.666666667
AIR26327847,2020-08,92314,Big Bear City,Single Owners,3,2,6,6723,31,0.935483871,231.8275862,40,5.75
AIR26327847,2020-09,92314,Big Bear City,Single Owners,3,2,6,5563,30,0.9,206.037037,31,6.75
AIR26327847,2021-01,92314,Big Bear City,Single Owners,3,2,6,15282,31,1,492.9677419,23.16666667,4.833333333
AIR26327847,2021-10,92314,Big Bear City,Single Owners,3,2,6,5179,31,0.64516129,258.95,18.8,4
AIR26327847,2021-11,92314,Big Bear City,Single Owners,3,2,6,4031,30,0.4,335.9166667,21,3
AIR26327847,2021-12,92314,Big Bear City,Single Owners,3,2,6,10209,31,0.580645161,567.1666667,51.75,5
AIR26327847,2021-02,92314,Big Bear City,Single Owners,3,2,6,11407,28,0.928571429,438.7307692,32.8,5.2
AIR26327847,2021-03,92314,Big Bear City,Single Owners,3,2,6,6815,31,0.806451613,272.6,34.33333333,4.666666667
AIR26327847,2021-04,92314,Big Bear City,Single Owners,3,2,6,6629,30,0.933333333,236.75,39.33333333,3
AIR26327847,2021-05,92314,Big Bear City,Single Owners,3,2,6,5956,31,0.774193548,248.1666667,25.8,4.4
AIR26327847,2021-06,92314,Big Bear City,Single Owners,3,2,6,6618,30,0.9,245.1111111,36.875,3.375
AIR26327847,2021-07,92314,Big Bear City,Single Owners,3,2,6,8292,31,0.806451613,331.68,26.66666667,4.5
AIR26327847,2021-08,92314,Big Bear City,Single Owners,3,2,6,5422,31,0.64516129,271.1,52,3.6
AIR26327847,2021-09,92314,Big Bear City,Single Owners,3,2,6,5168,30,0.666666667,258.4,65.25,5
AIR26327847,2022-01,92314,Big Bear City,Single Owners,3,2,6,9090,31,0.612903226,478.4210526,37,4.25
AIR26327847,2022-10,92314,Big Bear City,Single Owners,3,2,6,2055,31,0.258064516,256.875,21.5,4
AIR26327847,2022-11,92314,Big Bear City,Single Owners,3,2,6,3021,30,0.333333333,302.1,10,5
AIR26327847,2022-12,92314,Big Bear City,Single Owners,3,2,6,6524,31,0.548387097,383.7647059,32.75,4.25
AIR26327847,2022-02,92314,Big Bear City,Single Owners,3,2,6,8122,28,0.571428571,507.625,15,4
AIR26327847,2022-03,92314,Big Bear City,Single Owners,3,2,6,1271,31,0.129032258,317.75,2,4
AIR26327847,2022-04,92314,Big Bear City,Single Owners,3,2,6,3473,30,0.466666667,248.0714286,10.66666667,5.333333333
AIR26327847,2022-05,92314,Big Bear City,Single Owners,3,2,6,3226,31,0.419354839,248.1538462,23,3.666666667
AIR26327847,2022-06,92314,Big Bear City,Single Owners,3,2,6,1211,30,0.166666667,242.2,39,5
AIR26327847,2022-07,92314,Big Bear City,Single Owners,3,2,6,4274,31,0.612903226,224.9473684,63.75,4.75
AIR26327847,2022-08,92314,Big Bear City,Single Owners,3,2,6,920,31,0.129032258,230,3,4
AIR26327847,2022-09,92314,Big Bear City,Single Owners,3,2,6,2442,30,0.3,271.3333333,34.5,4.5
AIR26331936,2020-01,92252,Joshua Tree,2-5 Units,4,3,7,14195,31,0.419354839,1091.923077,8.666666667,2.333333333
AIR26331936,2020-10,92252,Joshua Tree,2-5 Units,4,3,7,29284,31,0.935483871,1009.793103,82,4.666666667
AIR26331936,2020-11,92252,Joshua Tree,2-5 Units,4,3,7,35761,30,1,1192.033333,46.6,3.1
AIR26331936,2020-12,92252,Joshua Tree,2-5 Units,4,3,7,33603,31,0.903225806,1200.107143,60.41666667,2.416666667
AIR26331936,2020-02,92252,Joshua Tree,2-5 Units,4,3,7,22198,29,0.827586207,924.9166667,22.63636364,2.090909091
AIR26331936,2020-03,92252,Joshua Tree,2-5 Units,4,3,7,20905,28,0.714285714,1045.25,12.57142857,2.857142857
AIR26331936,2020-05,92252,Joshua Tree,2-5 Units,4,3,7,14853,19,0.842105263,1060.928571,24.5,3.75
AIR26331936,2020-06,92252,Joshua Tree,2-5 Units,4,3,7,12217,16,0.9375,814.4666667,61,2.333333333
AIR26331936,2020-07,92252,Joshua Tree,2-5 Units,4,3,7,26489,31,0.967741935,882.9666667,83.69230769,2.384615385
AIR26331936,2020-08,92252,Joshua Tree,2-5 Units,4,3,7,25348,31,0.903225806,905.2857143,67.76923077,2.076923077
AIR26331936,2020-09,92252,Joshua Tree,2-5 Units,4,3,7,30076,30,0.966666667,1037.103448,51.33333333,5
AIR26331936,2021-01,92252,Joshua Tree,2-5 Units,4,3,7,35590,31,0.967741935,1186.333333,35.18181818,2.818181818
AIR26331936,2021-10,92252,Joshua Tree,2-5 Units,4,3,7,23583,25,0.76,1241.210526,29.77777778,2.111111111
AIR26331936,2021-11,92252,Joshua Tree,2-5 Units,4,3,7,29198,30,0.666666667,1459.9,52.375,2.5
AIR26331936,2021-12,92252,Joshua Tree,2-5 Units,4,3,7,37038,31,0.806451613,1481.52,79.57142857,3.571428571
AIR26331936,2021-02,92252,Joshua Tree,2-5 Units,4,3,7,27538,28,0.892857143,1101.52,24.57142857,3.142857143
AIR26331936,2021-03,92252,Joshua Tree,2-5 Units,4,3,7,32232,31,0.903225806,1151.142857,50,2.8
AIR26331936,2021-04,92252,Joshua Tree,2-5 Units,4,3,7,28938,28,0.892857143,1157.52,63.75,2.083333333
AIR26331936,2021-05,92252,Joshua Tree,2-5 Units,4,3,7,30808,29,0.896551724,1184.923077,54.7,2.8
AIR26331936,2021-06,92252,Joshua Tree,2-5 Units,4,3,7,31134,30,0.9,1153.111111,58.75,2.166666667
AIR26331936,2021-07,92252,Joshua Tree,2-5 Units,4,3,7,34474,31,0.935483871,1188.758621,58.57142857,4
AIR26331936,2021-08,92252,Joshua Tree,2-5 Units,4,3,7,34428,31,0.967741935,1147.6,70.9,3
AIR26331936,2021-09,92252,Joshua Tree,2-5 Units,4,3,7,22880,30,0.633333333,1204.210526,47.57142857,2.714285714
AIR26331936,2022-01,92252,Joshua Tree,2-5 Units,4,3,7,38737,31,0.967741935,1291.233333,42.66666667,10.66666667
AIR26331936,2022-10,92252,Joshua Tree,2-5 Units,4,3,7,11931,31,0.35483871,1084.636364,79,2.5
AIR26331936,2022-11,92252,Joshua Tree,2-5 Units,4,3,7,20227,30,0.633333333,1064.578947,35.85714286,3.142857143
AIR26331936,2022-12,92252,Joshua Tree,2-5 Units,4,3,7,20582,31,0.709677419,935.5454545,41.625,2.5
AIR26331936,2022-02,92252,Joshua Tree,2-5 Units,4,3,7,26988,28,0.785714286,1226.727273,26.55555556,2.222222222
AIR26331936,2022-03,92252,Joshua Tree,2-5 Units,4,3,7,32000,31,0.806451613,1280,32.54545455,2.454545455
AIR26331936,2022-04,92252,Joshua Tree,2-5 Units,4,3,7,33498,30,0.866666667,1288.384615,79.22222222,3
AIR26331936,2022-05,92252,Joshua Tree,2-5 Units,4,3,7,27123,31,0.774193548,1130.125,43.55555556,2.444444444
AIR26331936,2022-06,92252,Joshua Tree,2-5 Units,4,3,7,23556,30,0.733333333,1070.727273,53.77777778,2.333333333
AIR26331936,2022-07,92252,Joshua Tree,2-5 Units,4,3,7,16572,31,0.451612903,1183.714286,42.66666667,2.333333333
AIR26331936,2022-08,92252,Joshua Tree,2-5 Units,4,3,7,18473,31,0.580645161,1026.277778,21.66666667,2
AIR26331936,2022-09,92252,Joshua Tree,2-5 Units,4,3,7,9779,30,0.266666667,1222.375,5.4,1.8
AIR26339365,2020-01,92252,Joshua Tree,Single Owners,3,2,7,4413.970001,31,0.516129032,275.8731251,13.5,1.416666667
AIR26339365,2020-10,92252,Joshua Tree,Single Owners,3,2,7,6727,29,0.827586207,280.2916667,29.26666667,1.6
AIR26339365,2020-11,92252,Joshua Tree,Single Owners,3,2,7,7616,30,0.9,282.0740741,41.06666667,1.8
AIR26339365,2020-12,92252,Joshua Tree,Single Owners,3,2,7,8550,31,1,275.8064516,88.66666667,10.66666667
AIR26339365,2020-02,92252,Joshua Tree,Single Owners,3,2,7,3312,29,0.413793103,276,24.36363636,1.090909091
AIR26339365,2020-03,92252,Joshua Tree,Single Owners,3,2,7,4125,31,0.483870968,275,15.44444444,1.666666667
AIR26339365,2020-04,92252,Joshua Tree,Single Owners,3,2,7,825,7,0.428571429,275,60.66666667,1
AIR26339365,2020-05,92252,Joshua Tree,Single Owners,3,2,7,7704,31,0.903225806,275.1428571,23.6,2.8
AIR26339365,2020-06,92252,Joshua Tree,Single Owners,3,2,7,5002,30,0.6,277.8888889,13,2
AIR26339365,2020-07,92252,Joshua Tree,Single Owners,3,2,7,6416,31,0.741935484,278.9565217,16.4375,1.4375
AIR26339365,2020-08,92252,Joshua Tree,Single Owners,3,2,7,6737,31,0.774193548,280.7083333,20.9375,1.5
AIR26339365,2020-09,92252,Joshua Tree,Single Owners,3,2,7,5916,30,0.7,281.7142857,25.21428571,1.5
AIR26339365,2021-01,92252,Joshua Tree,Single Owners,3,2,7,8648,31,0.967741935,288.2666667,52.5,8.5
AIR26339365,2021-10,92252,Joshua Tree,Single Owners,3,2,7,3441,31,0.387096774,286.75,74,2
AIR26339365,2021-11,92252,Joshua Tree,Single Owners,3,2,7,5724,30,0.6,318,118.8571429,2.571428571
AIR26339365,2021-12,92252,Joshua Tree,Single Owners,3,2,7,8027,31,0.806451613,321.08,78.4,2.6
AIR26339365,2021-02,92252,Joshua Tree,Single Owners,3,2,7,5907,28,0.75,281.2857143,24.125,2.125
AIR26339365,2021-03,92252,Joshua Tree,Single Owners,3,2,7,7028,31,0.806451613,281.12,46.54545455,2.181818182
AIR26339365,2021-04,92252,Joshua Tree,Single Owners,3,2,7,7568,30,0.9,280.2962963,44.5,2
AIR26339365,2021-05,92252,Joshua Tree,Single Owners,3,2,7,5956,31,0.677419355,283.6190476,44.8,2
AIR26339365,2021-06,92252,Joshua Tree,Single Owners,3,2,7,3431,30,0.4,285.9166667,50.75,1.5
AIR26339365,2021-07,92252,Joshua Tree,Single Owners,3,2,7,2523,31,0.290322581,280.3333333,39,1.285714286
AIR26339365,2021-08,92252,Joshua Tree,Single Owners,3,2,7,2257,31,0.258064516,282.125,40,1.333333333
AIR26339365,2021-09,92252,Joshua Tree,Single Owners,3,2,7,3085,30,0.366666667,280.4545455,67,1.375
AIR26339365,2022-01,92252,Joshua Tree,Single Owners,3,2,7,2700,31,0.290322581,300,40.85714286,1.142857143
AIR26339365,2022-10,92252,Joshua Tree,Single Owners,3,2,7,1423,31,0.161290323,284.6,32.8,1
AIR26339365,2022-11,92252,Joshua Tree,Single Owners,3,2,7,4357,30,0.433333333,335.1538462,70.2,2.6
AIR26339365,2022-12,92252,Joshua Tree,Single Owners,3,2,7,3747,31,0.35483871,340.6363636,49.66666667,1.833333333
AIR26339365,2022-02,92252,Joshua Tree,Single Owners,3,2,7,2944,28,0.357142857,294.4,36.57142857,1.428571429
AIR26339365,2022-03,92252,Joshua Tree,Single Owners,3,2,7,5507,31,0.612903226,289.8421053,37.91666667,1.666666667
AIR26339365,2022-04,92252,Joshua Tree,Single Owners,3,2,7,4828,30,0.533333333,301.75,120.1,1.5
AIR26339365,2022-05,92252,Joshua Tree,Single Owners,3,2,7,2595,31,0.290322581,288.3333333,82.42857143,1.285714286
AIR26339365,2022-06,92252,Joshua Tree,Single Owners,3,2,7,1978,30,0.233333333,282.5714286,58.8,1.4
AIR26339365,2022-07,92252,Joshua Tree,Single Owners,3,2,7,2753,31,0.322580645,275.3,21.28571429,1.428571429
AIR26339365,2022-08,92252,Joshua Tree,Single Owners,3,2,7,1375,31,0.161290323,275,35.6,1
AIR26339365,2022-09,92252,Joshua Tree,Single Owners,3,2,7,1166,30,0.133333333,291.5,22.25,1
AIR26346810,2020-01,92315,Big Bear Lake,Professionals,3,2.5,8,6584,31,0.548387097,387.2941176,4.133333333,1.2
AIR26346810,2020-10,92315,Big Bear Lake,Professionals,3,2.5,8,2294,31,0.35483871,208.5454545,13.75,2.75
AIR26346810,2020-11,92315,Big Bear Lake,Professionals,3,2.5,8,2524,30,0.4,210.3333333,34.83333333,2.166666667
AIR26346810,2020-12,92315,Big Bear Lake,Professionals,3,2.5,8,195,31,0.032258065,195,33,1
AIR26346810,2020-02,92315,Big Bear Lake,Professionals,3,2.5,8,0,29,0,,,
